1.0,1.0
0.8630043,2
0.43616536,3
0.13291255,4
0.025904363,5
0.06201826,6
0.34985474,7
0.27884516,8
0.12259666,9
0.015210986,10
0.03755486,11
0.029021969,12
0.092335105,13
0.063776925,14
0.012959938,15
0.052069098,16
0.01590289,17
0.07726732,18
0.0063032093,19
0.012712726,20
0.0364796,21
0.0070603546,22
0.004136492,23
0.0030960515,24
0.015036252,25
0.034563653,26
0.029078333,27
0.0049576415,28
0.008689633,29
0.007372311,30
