0.017612675,0.14285714285714285
1.0,1.0
0.6835086,2
0.45642874,3
0.4003048,4
0.18625602,5
0.10839567,6
0.06779972,7
0.034784902,8
0.017539866,9
0.018052114,10
0.014301024,11
0.014873345,12
0.008420669,13
0.00580107,14
0.0045078187,15
0.0030146113,16
0.0027986134,17
0.002093554,18
0.001516036,19
0.0014455399,20
0.0010112426,21
